track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2ygvZOXrIeVL4xZmAWJT2C,Billie Eilish,my future,my future,72,208155,False,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4,electro
0QSPohbvsYOEcvkHnok13V,Project46,Que Seja Feita a Nossa Vontade,Erro +55,37,280075,False,0.333,0.978,6,-3.452,1,0.18,0.00236,0.000437,0.372,0.267,159.981,4,hard-rock
65MgUdKOfqax4BABUs5AZs,arai tasuku,0,0 (F O E V E R),9,154000,False,0.589,0.617,5,-9.967,0,0.216,0.933,0.926,0.122,0.552,113.391,4,idm
5teOR8KU4XNWY2WlVUDiIR,Loote;gnash,lost,85%,63,174106,False,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,4,edm
3Co9QY7WBNKoS44Nsk93r6,Kayzo;Sullivan King;Papa Roach,DOMINATION,DOMINATION,53,168800,True,0.506,0.993,1,-1.343,1,0.207,0.000138,0.843,0.446,0.47,149.987,4,dub
14tRCUS7kFsJhsUNjT9X0t,Rata Blanca,Poder Vivo,Abeja Reina,22,581398,False,0.553,0.631,1,-7.815,1,0.0421,0.0575,0.0237,0.195,0.5,124.951,4,heavy-metal
2wLkOJ9pwMu0kfV5tlPDUp,Sultan + Shepard,"Something, Everything",Assassin,50,326000,False,0.637,0.687,11,-8.63,1,0.041,0.0587,0.704,0.0917,0.0878,119.995,4,electronic
2O4O75liWpdFOt4B1jZSH7,Oh Wonder,Mega Hits Autumn/Fall 2022,Rollercoaster Baby,1,208876,False,0.653,0.687,0,-8.657,1,0.0512,0.407,0.088,0.125,0.489,148.036,4,electro
5NPFaYopu3sV98Rx1LmkKu,Rilès,MOONTALK,MOONTALK,45,209351,True,0.725,0.433,2,-9.22,1,0.0366,0.741,2.68e-06,0.11,0.541,142.926,4,french
0Id7swY6cWbvYLtVVF0wvq,Dave Wong,一場遊戲一場夢,一場遊戲一場夢,52,255333,False,0.561,0.32,10,-11.409,1,0.0314,0.802,0.0,0.0701,0.356,139.856,4,mandopop
27nWNbh3Emi36k8RxZs7JM,Orbital,20,Are We Here (Who Are They?),14,453160,False,0.565,0.846,0,-6.543,1,0.0386,0.0353,0.585,0.141,0.0941,142.974,4,breakbeat
74l1QrCYzACTJ6LZO4FuvI,Koffee,Gifted,Lockdown,51,179737,False,0.779,0.72,6,-4.702,0,0.2,0.149,0.0,0.212,0.62,94.021,4,j-dance
2fOgVsqqhoKosAiIBdHzoY,No.1,Siyah Bayrak,"Nefes Al Zombi, Pt. 2",43,192134,True,0.576,0.857,2,-5.861,1,0.23,0.0459,0.0,0.0639,0.757,93.873,4,turkish
2ayGHwGSw6y3Nvcmvy5MG5,Cassiane,Com Muito Louvor,Basta Uma Palavra,40,215063,False,0.67,0.511,9,-7.133,0,0.0398,0.458,1.35e-05,0.285,0.399,130.933,4,gospel
0HwrEBVdVnI0H3OGqejlne,Les Caméléons,Not Dead,Comme s'il en pleuvait,33,254086,False,0.659,0.873,10,-4.642,1,0.0383,0.0136,0.0,0.308,0.92,116.979,4,french
5xR3gAJSKFGChrR90H7ctq,Jorge Aragão,Ao vivo 2,Logo agora - Ao vivo,43,177706,False,0.523,0.413,5,-12.937,1,0.0351,0.847,0.000376,0.896,0.81,146.436,4,mpb
3aN2V18W3EiW7eg5tHALpF,Nine Inch Nails,The Fragile,We're In This Together,57,436000,False,0.551,0.683,0,-7.308,1,0.0345,0.000297,0.305,0.105,0.179,100.03,4,industrial
3Zqy2i3DaM5WEIPTAXFNNn,Clara Mae,REGNIG DAG,Missing You Sucks,0,178024,False,0.336,0.516,0,-6.756,1,0.069,0.596,0.0,0.0871,0.38,179.849,3,swedish
68EPWFdvx17RWixM9KPaGi,The Dream Syndicate,Ultraviolet Battle Hymns and True Confessions,Trying to Get Over,21,215880,False,0.339,0.937,9,-4.303,0,0.0702,0.000132,0.0751,0.632,0.562,151.756,4,power-pop
2ysuWb85yf3N39LRGxwL88,Resit Kemal;Lust,İhanetini Doldurdum,İhanetini Doldurdum,41,136414,False,0.641,0.668,8,-8.574,0,0.0461,0.627,0.0,0.312,0.764,130.016,4,turkish
367QlwlpIzjOFmY3JOyPq7,Najim Arshad,DR. Love (Original Motion Picture Soundtrack),Paalappoo,25,119693,False,0.589,0.446,0,-8.68,1,0.0278,0.453,1.24e-06,0.0984,0.393,107.028,4,malay
4DHDIdeayp8xvlyg22wREO,Natti Natasha;Becky G,Ram Pam Pam,Ram Pam Pam,69,200785,True,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,4,latin
3uhHfh2XDXjA3iBwViFpSx,Banda Cuisillos,Déjate Llevar,Yo Te Amo,43,188383,False,0.592,0.673,2,-9.496,1,0.0295,0.589,0.000339,0.0983,0.842,153.176,4,r-n-b
4004xnMLj5QGxWvu6JPcJ7,Nightwish,Over The Hills And Far Away,Over The Hills And Far Away,56,302266,False,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,goth
2oBMZYteeO8DyXV9gDx6Za,Red Velvet,‘The ReVe Festival 2022 - Feel My Rhythm’,Feel My Rhythm,75,210253,False,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,4,k-pop
6jAoHpOWUd5dpBUy0PW7TR,VNV Nation,Judgement,The Farthest Star,25,292973,False,0.552,0.937,9,-6.738,0,0.0488,0.0232,0.00268,0.102,0.347,134.98,4,industrial
1KG8SoycbII7iW3jVDCnE0,Ignacio Corsini,El Caballero Cantor del Tango,Betinotti,15,166320,False,0.542,0.332,7,-6.409,1,0.0606,0.98,0.000708,0.136,0.546,83.173,4,tango
2Y5AkPcCKN01ck6xDtOnoJ,Sky Ferreira,"Night Time, My Time",24 Hours,46,244133,False,0.519,0.873,6,-3.555,0,0.0393,0.0301,0.0,0.276,0.241,108.246,4,synth-pop
0OCy3E9gKlGgyPd1eowVCg,Simple Minds,Sparkle In The Rain (Super Deluxe),Waterfront - 2002 Remastered,26,289800,False,0.546,0.806,2,-6.032,1,0.0328,0.000986,0.0245,0.227,0.473,120.113,4,synth-pop
5Xak5fmy089t0FYmh3VJiY,Pearl Jam,Ten,Black,74,342653,False,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4,alt-rock
69N3FOvnYWRZ7CZxQRJGnY,Faron Young,Hello Walls,Hello Walls,15,143400,False,0.599,0.357,0,-9.363,1,0.0324,0.752,0.0,0.106,0.687,101.606,4,honky-tonk
1J9FMt3VPeTbnhSOiDFZj5,Reiki Armonía,Sonidos de Fondo para Reiki: Gotas de Agua,"Para Reiki: Gotas de Agua, Pt. 40",23,113406,False,0.102,0.93,8,-31.992,1,0.0422,0.143,0.993,0.85,1e-05,75.548,3,world-music
1ZtjszSbYrbTQPKKNnVsCj,Ethan Dufault,What If,So Bad,50,151327,False,0.806,0.515,9,-6.834,1,0.0455,0.0696,2.46e-06,0.0639,0.633,112.989,4,chill
5mLv6mQnA8UKDoOERoHpmj,Lonely in the Rain;Jodie Knight,Always a Light On,Head Straight,52,188010,False,0.665,0.491,11,-11.007,0,0.328,0.625,0.000359,0.371,0.106,120.133,4,french
75n7mraeMycQOl2sDGYaTe,Arctic Monkeys,AM,Mad Sounds,66,215011,False,0.532,0.462,10,-10.71,1,0.03,0.279,0.196,0.101,0.485,80.001,4,garage
6pUjgtGGQY1jt1P7qWbqjp,Belo,Pra Ver O Sol Brilhar,Razão da Minha Vida - Ao Vivo,52,242480,False,0.511,0.664,9,-7.615,1,0.0347,0.817,2.73e-06,0.863,0.452,123.834,4,pagode
3pyDFEx0n1iS2h9gtmZFJU,LooLoo Kids,Learn and Dance with Johny and Friends,Zigaloo Dance,36,142588,False,0.777,0.892,5,-4.128,0,0.0718,0.0285,3.62e-05,0.068,0.847,170.325,4,children
0fcZ3nL9h1PV4mZKngBYxf,Vidhi Sharma,Ram Stuti (Shri Ram Chandra Kripalu Bhajman),Ram Stuti - Shri Ram Chandra Kripalu Bhajman,51,384235,False,0.687,0.819,8,-3.356,1,0.0231,0.441,5.2e-06,0.11,0.501,99.989,1,folk
3psxuaMFjgmD2wFTUvBQ4J,The Supremes,Best R&B Tunes,"If My Friends Could See Me Now/Nothing Can Stop Us Now/Once In A Lifetime - Medley/Live On The Ed Sullivan Show, February 15, 1970",0,198965,False,0.3,0.579,0,-9.583,0,0.0391,0.54,7.25e-05,0.981,0.707,77.15,4,disco
7sp9SYjIBBniAJ7xa1nkZh,King,Champagne Talk,Champagne Talk,58,163008,False,0.677,0.68,1,-5.19,0,0.103,0.0616,4.49e-05,0.0812,0.473,189.954,4,hip-hop
14V1UV2qRaZaSNx0XNIxbL,The Beach Boys,Santa Claus Is Coming To Town,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
5fJD7wh9yoSTpl9d5rgl7l,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Theory of Everything,64,68691,False,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,4,ambient
1OdDRqfzpu3PD7SxMunwAo,Blackhaine,Prayer,Stained Materials - Edit,15,116129,True,0.553,0.508,9,-9.668,1,0.449,0.0443,0.0,0.0806,0.487,89.417,4,club
0d2yUkzvqA85zHqiKA9IuE,Anthony Keyrouz;offrami;Jeannette,Tell Me How,Tell Me How,50,132742,False,0.706,0.867,9,-5.129,1,0.113,0.0548,5.94e-05,0.159,0.566,122.932,4,electronic
5BcyxCXrXuw4vsAqAiObWM,Leila Bela,Angra Manyu,Yes! No! I Mean Yes! No I Don't!,0,38333,False,0.0,0.572,8,-16.286,1,0.0,0.872,0.000175,0.119,0.0,0.0,0,iranian
076muuF0OtjwMhfZMxv0lW,Giuseppe Verdi;Plácido Domingo;Orchester der Deutschen Oper Berlin;Giuseppe Sinopoli;Chor der Deutschen Oper Berlin,Verdi: Nabucco,Nabucco / Act II: Che si vuol? / Il maledetto non ha fratelli,21,153506,False,0.436,0.323,4,-14.882,0,0.131,0.924,0.439,0.638,0.276,116.261,4,opera
23qCVQP3SyASAipjZrb2Dw,Teodoro & Sampaio,Raizes Sertanejas,Estrela Caida,46,156866,False,0.49,0.525,7,-5.96,1,0.029,0.34,0.0,0.122,0.784,85.28,3,sertanejo
7L6laDgYm7x2JbKdXtHVNw,Cesar Costa,Historia de un Amor,Historia de un Amor,30,136385,False,0.461,0.496,0,-13.603,1,0.0373,0.129,0.00161,0.194,0.888,134.13,4,rock-n-roll
1xMDMww0PMRiLTKhCmnmsj,Yuvan Shankar Raja;Velmurugan,Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack),Konjum Kili,45,260253,False,0.691,0.732,5,-5.254,0,0.0532,0.197,7.32e-06,0.158,0.561,79.961,4,k-pop
4cTW1QdgCJiqE1Pvreb80L,Enrico Sangiuliano,Moon Rocks,Moon Rocks,50,453120,False,0.788,0.625,1,-6.428,1,0.0375,0.0016,0.905,0.299,0.439,125.012,4,minimal-techno
12xfRpp5r3akA2BZFPEVwv,Volbeat,Halloween Metal Nights,Heaven Nor Hell,1,322613,False,0.411,0.767,3,-4.211,1,0.056,0.000621,0.00842,0.134,0.659,134.408,4,alt-rock
3ENn9ahP78mdUTHXDhnyFu,Izabella Jur'eva,Estrada 30-kh: Luchshie otechestvennye ispolniteli 30-kh godov XX veka,Belaja noch',0,196109,False,0.543,0.227,4,-11.044,0,0.042,0.994,0.000539,0.156,0.423,103.841,4,romance
3GfA5ZTg6rXQneHQnmzYZw,Jason Chan,五年新曲加精選,車匙,26,204040,False,0.505,0.691,11,-6.055,1,0.028,0.347,0.0,0.166,0.322,136.053,4,cantopop
3SCYKwSFwlSe5xEvVlcP1W,George Strait,Country Christmas Greatest Hits,Jingle Bell Rock,1,132493,False,0.775,0.562,4,-6.041,0,0.0299,0.468,0.0,0.174,0.77,121.034,4,country
3xRyvAjJ3jI3XuS7urBomO,Matt Redman,Unbroken Praise (Live),It Is Well With My Soul - Live,48,357213,False,0.37,0.817,4,-5.276,1,0.0419,0.0703,0.0,0.937,0.191,159.981,4,world-music
6fqFxZMURYoIglBXTj8Hmc,Noortje Herlaar;Willemijn Verkaik;Carlo Boszhard;Cast - Olaf's Frozen Avontuur,Olaf's Frozen Avontuur (Originele Nederlandstalige Soundtrack),Die tijd van het jaar,29,182653,False,0.615,0.522,6,-6.336,1,0.11,0.729,0.0,0.0819,0.733,132.927,4,disney
2qnczkSvf8KQJqqAPxcF7d,Boys,Nie ma gwiazd,Nie ma gwiazd,31,235285,False,0.689,0.917,1,-5.013,0,0.153,0.14,0.0,0.144,0.941,140.024,4,disco
5l173cA4cY6DxuxaDvIdgz,The Wiseguys;Sense Live;Tito-T,Executive Suite,Sweet Baby Truth,19,343000,False,0.71,0.597,1,-9.329,0,0.286,0.0925,0.0136,0.132,0.602,84.805,4,trip-hop
3A6nR4GSolo160nu7xtDk7,Weezer;AJR,All My Favorite Songs (feat. AJR),All My Favorite Songs (feat. AJR),63,170720,False,0.605,0.7,4,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,4,power-pop
0m85o7Xiapkqe39TV6fMOG,Roberta Sá;Martinho Da Vila,Delírio no Circo - Ao Vivo,Pot-Pourri: Me Faz um Dengo / Disritmia - Ao Vivo,43,323778,False,0.644,0.685,7,-8.624,0,0.072,0.598,0.00187,0.913,0.563,87.91,4,mpb
2r1RsPGTHyumleHTwiLhj3,Larry Heard,Saint-Germain-Des-Prés Café #1,Tente Imaginar,10,645009,False,0.788,0.866,2,-10.566,1,0.0734,0.0398,0.646,0.0597,0.575,128.047,4,chicago-house
5KiTsR2h8jnzkvTeucxoAn,Michael W. Smith,Worship,Above All - Live,48,263840,False,0.405,0.329,10,-10.064,1,0.0309,0.682,2.14e-06,0.541,0.168,66.601,4,world-music
55FUCDgGRlKY1GtfisHqR1,Kacey Musgraves;Camila Cabello,Christmas Best Hits 2022,Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,0,124240,False,0.745,0.598,10,-6.053,1,0.0975,0.129,0.0,0.678,0.789,148.906,4,country
7gNrb2mlgG1h0DHpoDQCxT,Apartment 213,Collected Violence,Dissection,16,84826,True,0.294,0.996,7,-3.746,1,0.268,9.85e-05,0.859,0.592,0.174,90.492,4,grindcore
3hmZRwtR5693j0AhAVFW5b,Horace Andy,Serious Times,So Real,29,266760,False,0.647,0.383,7,-10.596,0,0.228,0.0767,1.36e-06,0.129,0.354,82.872,4,dub
4H7kVen3ILbiT0FaMIR1t1,Rei Harakami;Ikuko Harada,暗やみの色 Colors of the Dark,yami wa hikari no haha,10,142746,False,0.611,0.094,10,-21.644,0,0.939,0.28,0.0,0.347,0.239,167.96,5,idm
4pxWoFKjtOldt6M5l36Af4,Georgio,Héra,La vue du sang,31,264853,False,0.333,0.809,7,-6.405,0,0.311,0.00959,0.0,0.106,0.665,75.952,5,french
1XSBetDB37QhmsBkfHvaTW,Mishelle Master Boys,Ella Quiere HMM Haa HMM,Micaela,34,284253,False,0.813,0.68,11,-8.955,1,0.381,0.174,0.0,0.122,0.777,93.847,4,salsa
5yy1Ba0P040YFPYWuXIceK,Lisa Nilsson,Till Morelia,Handens fem fingrar,38,216680,False,0.471,0.166,3,-14.147,1,0.0457,0.858,0.0,0.106,0.421,169.298,4,j-pop
0B8j3jL4IENUpKfSh2zVhB,Jesse Cook,The Rumba Foundation,Rain Day,28,207908,False,0.325,0.298,10,-10.047,0,0.0323,0.895,0.818,0.0898,0.137,156.361,3,guitar
0etwgQ3KAVKdg2A4y2SPFp,Hayley Kiyoko,For the Girls: Summer Hits,for the girls,0,158486,False,0.753,0.652,11,-5.877,1,0.0594,0.133,0.0,0.0764,0.55,136.138,4,indie-pop
0jVo3e34A15l6MNu1O3cfa,Nick Cave & The Bad Seeds,Let Love In (2011 - Remaster),Red Right Hand,36,370573,False,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,4,singer-songwriter
2eWOYR0RLp0OJoLDyh3pEI,Trampled by Turtles,On the Highway,Burlesque Desert Window,28,179573,False,0.531,0.552,2,-7.846,1,0.0324,0.676,8.31e-06,0.109,0.816,80.945,4,bluegrass
6rLqjzGV5VMLDWEnuUqi8q,Martha Reeves & The Vandellas,Dance Party,Dancing In The Street - Stereo,67,165226,False,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,4,rock-n-roll
38h5gL20FSZ9jBuhHuSOBe,James Blunt,Merry Christmas,Wisemen,2,221773,True,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,4,rock
4DYIDSMIB5y2UmZFv9fxeX,TWICE,Summer Nights,Dance The Night Away,69,180800,False,0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.113,0.779,118.089,4,k-pop
6XNGwPrVv2Bf0PLSgTyMFa,Il Divo,Wicked Game,Sempre Sempre,25,225480,False,0.132,0.417,11,-8.597,0,0.0354,0.739,0.00014,0.0748,0.0717,80.137,5,opera
5Zoe8tHOVTMOzeapdpQeYL,Ribin Richard;Nihal Sadiq,Chekuthan,Chekuthan,52,168079,False,0.375,0.838,9,-3.761,0,0.278,0.0619,0.000499,0.337,0.102,149.958,4,malay
1YHpJo0PCcxATrmX55pdCf,Röyksopp;Maurissa Rose,Feel It,Feel It - Edit,35,199272,False,0.741,0.646,8,-5.934,1,0.0402,0.014,0.83,0.125,0.877,117.006,4,trip-hop
4FKLSypcBIVAwM2cyU0rjK,Lil Pump,I'm Back,I'm Back,51,124656,True,0.898,0.773,10,-5.588,0,0.0423,0.0419,0.0,0.107,0.6,140.031,4,emo
5R09zoNv6K9vFivS47IdMZ,Deep Sleep Relaxation;Aspirador,Background Brown Noise Ambience for Deeper Sleep (Loopable with no fades),Vaccum Cleaner - Loopable with No Fade,38,67217,False,0.134,0.687,6,-6.269,1,0.069,0.902,0.794,0.269,0.0173,72.667,4,sleep
1FQdnxbsSJG2ZO4i30kEJU,SWARM;ATHRS,Singing to the Sky,Singing to the Sky,17,310200,False,0.47,0.984,7,-2.623,1,0.215,0.00306,0.181,0.304,0.108,120.038,4,club
6jdRxKohu31OPlHvcdQCb8,Endo,Ya No Creo en el Amor,Ya No Creo en el Amor,39,220055,True,0.74,0.711,8,-6.304,0,0.18,0.121,2.59e-05,0.0732,0.601,170.026,4,latino
45YmYHJG9AoFEg6X2xvmTV,Chloe Doyle,Aislingeach,Aislingeach,59,121518,False,0.343,0.0184,5,-32.656,0,0.0444,0.993,0.928,0.123,0.303,66.526,3,piano
6smPjrA4Hf7J3kFe9afb1E,Anurag Vashisht,Tere Jaane Se,Tere Jaane Se,56,211462,False,0.59,0.459,4,-9.488,1,0.034,0.661,0.0,0.203,0.293,149.885,3,indian
3pRaLNL3b8x5uBOcsgvdqM,Jeff Buckley,Grace,Hallelujah,71,413826,False,0.324,0.136,0,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,3,singer-songwriter
5PZJxhLQ34IbwrB6VDVSnz,Khalil Fong,Timeless,Wonderful tonight,45,224066,False,0.79,0.167,7,-13.743,1,0.0363,0.506,0.00222,0.109,0.225,94.522,4,cantopop
1KMEDSIl2j1NwYa9mgvMyg,Haley Joelle,Memory Lane,Memory Lane,67,154000,False,0.488,0.103,1,-12.009,1,0.0522,0.933,0.0,0.107,0.326,120.141,4,singer-songwriter
1gyYcM9VWjpxOaZyDzXDSm,The Knack,On air 70's Hits,My Sharona,1,292413,False,0.558,0.711,0,-8.171,1,0.0419,0.00851,0.00045,0.17,0.869,147.265,4,power-pop
2WdoNsBBmug5D7X36liNml,Melanie Martinez,Low-Key Hits,Glued,0,192736,True,0.585,0.578,11,-7.551,1,0.0477,0.515,2.39e-06,0.145,0.579,172.031,4,electro
3j7gSFwuruPFhbnyCXZV6S,Mr. Fingers,Cerebral Hemispheres,Crying Over You,13,340613,False,0.672,0.559,2,-12.426,0,0.0349,0.0462,0.000466,0.102,0.512,109.99,4,chicago-house
2kPwiMeUaYrE81sVaVCaz6,Matt Braunger,Big Dumb Animal,The Two Things to Hate About Los Angeles,20,207708,False,0.582,0.666,6,-10.433,0,0.935,0.789,0.0,0.63,0.504,77.767,4,comedy
1NTaFxBsq90jAF7te7TCVZ,Las Pastillas del Abuelo;Alejandro Vazquez,Paradojas,Inercia,47,202253,False,0.577,0.936,4,-3.789,0,0.0369,0.0242,0.00108,0.284,0.925,145.011,4,alt-rock
5xZBKYutyF2cgke1SWjBFS,Billy Dean,Billy Dean the Hits,I Miss Billy The Kid,26,188880,False,0.561,0.772,2,-4.839,1,0.028,0.107,0.0,0.122,0.61,171.778,4,bluegrass
6fKAXHHXXu0IrgNbOASoFS,Zen Atlas,Peace and Quiet,Peace and Quiet,60,210000,False,0.135,0.0385,0,-29.121,1,0.0457,0.284,0.74,0.111,0.0329,70.439,4,sleep
6cx5CvFhqN19efStehJqoW,Laufey,Everything I Know About Love,Valentine,63,168906,False,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,4,singer-songwriter
05eNEozACh10Rn0ewFnH8Y,Bill Haley & His Comets,Rockin' The Joint,"See You Later, Alligator",54,166840,False,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,4,rock-n-roll
6jNrjFCd9h9jBdGomb7LRN,Super Simple Songs,Twinkle Twinkle Little Star & More Kids Songs,Open Shut Them,62,144511,False,0.776,0.19,2,-12.174,1,0.0449,0.528,4.38e-05,0.172,0.372,109.807,4,children
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,74,195519,False,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,4,dance
2TZtQt10Ajm3wB4MoqluZj,Beast In Black,Dark Connection,One Night in Tokyo,62,187016,False,0.469,0.977,4,-5.458,1,0.0558,1.25e-05,0.691,0.045,0.727,127.971,4,heavy-metal
4JEqMrJhSdyeGBTris6mJq,Stefan Stürmer,Läuft bei Dir,Läuft bei Dir,27,193776,False,0.666,0.941,7,-2.09,1,0.0992,0.063,0.0,0.447,0.482,129.981,4,party
4FgKqsVKd4jKA9yGzNwLwH,Omar S,You Want,This Love is 4 Real,11,362555,False,0.781,0.902,7,-6.448,1,0.054,0.0814,0.858,0.0863,0.175,123.974,4,detroit-techno
50UkypyQJbSQLaXHke5Yep,Juelz Santana,What The Game's Been Missing!,There It Go (The Whistle Song),61,180493,True,0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007,4,hardcore
3U6R2JSOzgPzQo57fZFsDZ,Gunnel Boek,Wiegenlieden,Wiegenlieden,55,158000,False,0.39,0.00456,3,-30.247,1,0.0403,0.994,0.958,0.116,0.255,59.022,3,piano
67s5Cx8cn7iA5j3aJFkqnC,Accept,Objection Overruled,Amamos La Vida,45,278973,False,0.349,0.628,11,-7.25,0,0.0325,0.287,0.00498,0.274,0.354,98.0,4,heavy-metal
6Gul0ijg63M9oIhQQPnUtT,Waterparks,Top of the Rock,FUNERAL GREY,0,164138,True,0.645,0.85,1,-3.627,0,0.0898,0.0202,0.0,0.656,0.961,145.971,4,punk-rock
0jo0auZLLZL4PK9ybxkWeH,John Doan,Eire: Isle of the Saints,Resting Upon Jacobs Pillow,21,255080,False,0.338,0.193,6,-14.908,0,0.0314,0.775,0.857,0.109,0.066,135.894,1,new-age
4hbijkxB7YcmzjMBUGGR09,Bo Kaspers Orkester,Så mycket Bo Kaspers Orkester,Vi kommer aldrig att dö - 2009 Version,34,312853,False,0.557,0.378,5,-8.063,0,0.0333,0.818,0.00539,0.123,0.154,113.2,4,swedish
6HZwjuXaYe8fTzwE5SBAgO,Sem Reznha,"Sem Reznha Acústico, Vol. 10",Tapão na Raba (Pagode) - Acústico,46,118246,False,0.746,0.602,1,-6.745,1,0.0393,0.447,0.0,0.14,0.848,154.036,4,pagode
0eVB5kmXBHSKgTYxgI77kq,Vetusta Morla,Mapas,Los Días Raros,53,387946,False,0.504,0.436,4,-9.641,1,0.0276,0.503,0.68,0.118,0.0506,90.114,4,spanish
6sW6tn67BBsJyoS2Na5Dkx,Plastikman;Richie Hawtin,Sheet One (Remastered),Helikopter (Remastered),11,390288,False,0.778,0.981,0,-12.067,1,0.0649,0.000692,0.945,0.114,0.326,137.932,4,detroit-techno
3l5QKH2vZOwJtjx7Owj1r3,Layton Giordani,Hyper World,Astro,38,361395,False,0.698,0.935,0,-5.945,1,0.0478,0.00756,0.861,0.0764,0.272,128.989,4,minimal-techno
3FXUdx3pjmA1vCXP9b0inX,Oleg Pogudin,Русское танго,Тёмная ночь,0,239669,False,0.312,0.245,11,-13.359,0,0.0369,0.828,0.00535,0.102,0.295,132.731,3,romance
6hu4zxEVl8vhbZwDlqNqK6,Fivio Foreign;Kanye West;Alicia Keys,B.I.B.L.E.,City of Gods,64,256000,True,0.469,0.799,8,-5.983,0,0.387,0.105,0.0,0.32,0.495,147.847,4,r-n-b
7nvMpVadr2vaZESadQRjCl,The Champs,Wiggle Wobble (50's & 60's Collection of Music),Tequila,0,134533,False,0.699,0.861,10,-9.368,1,0.046,0.0591,0.408,0.0967,0.945,90.291,4,rock-n-roll
2mmEOMZRIxWsrAMV9WvV2J,Los Brios,Los Bríos,La Última Canción,38,193455,False,0.479,0.672,5,-8.537,0,0.0353,0.588,0.0,0.277,0.607,98.619,4,rock-n-roll
0Hlle7gUwLZ1HvWIKtz7zD,Juninho Black,Sonhos de Deus,Sonhos de Deus,30,233413,False,0.533,0.517,8,-6.697,1,0.027,0.408,0.0,0.139,0.199,135.914,4,groove
7afCEhjQKgWLoLOUs0TX4m,"""Weird Al"" Yankovic","""Weird Al"" Yankovic",I'll Be Mellow When I'm Dead,26,220906,False,0.661,0.714,2,-10.688,1,0.0615,0.185,0.0,0.264,0.866,94.046,4,comedy
6w9zusNDxi0gmcH6FrHRtE,Hyper,Cyberpunk EP,FCKD,53,206400,False,0.327,0.853,2,-3.68,1,0.0568,0.00175,0.235,0.208,0.143,99.919,4,club
0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,Bon Jovi,Runaway,73,230666,False,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,4,metal
180dhbdNIGPGnRvl70ptqT,Pink Sweat$,On Chill - Rap & RnB,At My Worst,0,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,chill
15HvLMjksWbTRZrLshRLIP,João Bosco & Vinicius;Felipe Araújo,Curtição (Ao Vivo),Curtição - Ao Vivo,49,194223,False,0.506,0.655,0,-7.221,1,0.0364,0.839,3.56e-06,0.0933,0.571,121.847,4,sertanejo
0mhBepv4boH5xvn2wy6JP0,Dustycloud,Wack!,Wack! - Original Mix,52,142382,True,0.708,0.977,1,-4.018,1,0.0676,0.038,0.668,0.218,0.671,128.023,4,club
4orMsymF399H3xKBc0AIhx,Machine Girl,Wlfgrl,Ghost,60,185521,False,0.705,0.924,11,-6.783,0,0.177,0.00576,0.927,0.36,0.378,154.008,4,hardcore
4XSurlkVQNUYYFTXDuSjAr,NG Rezonance;Alex Wright,Sinners,Sinners - Alex Wright Remix Edit,28,190299,False,0.293,0.955,4,-6.279,0,0.132,0.018,0.895,0.309,0.219,139.942,4,trance
20Q0qLW27rm9Pq2pO1bwzK,R3HAB;Headhunterz,Won't Stop Rocking,Won't Stop Rocking,54,187500,False,0.593,0.869,7,-3.454,0,0.0575,0.0945,0.00428,0.184,0.173,128.003,4,progressive-house
